JUGADOR;NACIONALIDAD;FECHA;F_JUEGO;LOCAL;VISITANTE;MARCADOR;POSICION;GOLES;ASISTENCIAS;T.A.;S.T.A;T.R.;M_INICIAL;M_FINAL;"TIEMPO 
JUGADO";COMPETENCIA
Erling Haaland;Norway;33;16/05/2021;FSV Mainz 05  (12);Bor Dortmund  (4);1:03;Delantero;0;1;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;34;22/05/2021;Bor Dortmund  (3);Bay Leverkusen  (6);3:01;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;1;14/08/2021;Bor Dortmund  (3);E Frankfurt  (16);5:02;Delantero;2;3;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;2;21/08/2021;SC Freiburg  (11);Bor Dortmund  (3);2:01;Delantero;0;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;3;27/08/2021;Bor Dortmund  (7);TSG Hoffenheim  (2);3:02;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;4;11/09/2021;Bay Leverkusen  (2);Bor Dortmund  (5);3:04;Delantero;2;1;1;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;5;19/09/2021;Bor Dortmund  (3);Union Berlin  (8);4:02;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;8;16/10/2021;Bor Dortmund  (3);FSV Mainz  (9);3:01;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;last 16 1st leg;17/02/2021;Sevilla FC;Bor Dortmund;2:03;Delantero;2;1;1;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Erling Haaland;Norway;last 16 2nd leg;9/03/2021;Bor Dortmund;Sevilla FC;2:02;Delantero;2;0;1;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Erling Haaland;Norway;Quarter-Finals 1st leg;6/04/2021;Man City;Bor Dortmund;2:01;Delantero;0;1;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Erling Haaland;Norway;Quarter-Finals 2nd leg;14/04/2021;Bor Dortmund;Man City;1:02;Delantero;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Erling Haaland;Norway;Group C;15/09/2021;Besiktas;Bor Dortmund;1:02;Delantero;1;0;0;0;0;0;86;86;UEFA CHAMPIONS LEAGUE
Erling Haaland;Norway;Group C;19/10/2021;Ajax;Bor Dortmund;4:00;Delantero;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Erling Haaland;Norway;Group G;24/03/2021;Gibraltar  (53);Norway  (4);0:03;Delantero;0;0;0;0;0;0;62;62;ELIMINATORIAS MUNDIALISTAS
Erling Haaland;Norway;Group G;27/03/2021;Norway  (4);Turkey  (5);0:03;Delantero;0;0;0;0;0;0;83;83;ELIMINATORIAS MUNDIALISTAS
Erling Haaland;Norway;Group G;30/03/2021;Montenegro  (4);Norway  (24);0:01;Delantero;0;0;0;0;0;0;80;80;ELIMINATORIAS MUNDIALISTAS
Erling Haaland;Norway;Group G;1/09/2021;Norway  (20);Netherlands  (12);1:01;Delantero;1;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Erling Haaland;Norway;Group G;4/09/2021;Latvia;Norway;0:02;Delantero;1;0;0;0;0;0;88;88;ELIMINATORIAS MUNDIALISTAS
Erling Haaland;Norway;Group G;7/09/2021;Norway;Gibraltar;5:01;Delantero;3;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Erling Haaland;Norway;Round of 16;2/02/2021;Bor Dortmund;Paderborn;3:02;Delantero;1;1;0;0;0;0;0;120;DFB POKAL
Erling Haaland;Norway;Quarter-Finals;2/03/2021;Bor M'gladbach;Bor Dortmund;0:01;Delantero;0;0;0;0;0;0;0;90;DFB POKAL
Erling Haaland;Norway;Final;13/05/2021;Leipzig;Bor Dortmund;1:04;Delantero;2;0;0;0;0;0;90;90;DFB POKAL
Erling Haaland;Norway;10;2/06/2021;Norway;Luxembourg;1:00;Delantero;1;0;0;0;0;0;0;90;AMISTOSO
Erling Haaland;Norway;52;6/06/2021;Norway;Greece;1:02;Delantero;0;0;0;0;0;0;0;90;AMISTOSO
Erling Haaland;Norway;First Round;7/08/2021;Wehen Wiesbaden;Bor Dortmund;0:03;Delantero;3;0;0;0;0;0;0;90;DFB POKAL
Erling Haaland;Norway;Final;17/08/2021;Bor Dortmund;FC Bayern;1:03;Delantero;0;0;0;0;0;0;0;90;DFL SUPERCUP
Harry Kane;England;Group D;13/06/2021;England;Croatia;1:00;Delantero;0;0;0;0;0;0;82;82;EURO 2020
Harry Kane;England;Group D;18/06/2021;England;Scotland;0:00;Delantero;0;0;0;0;0;0;74;74;EURO 2020
Harry Kane;England;Group D;22/06/2021;Czech Republic ;England;0:01;Delantero;0;0;0;0;0;0;0;90;EURO 2020
Harry Kane;England;Round of 16;29/06/2021;England;Germany;2:00;Delantero;1;0;0;0;0;0;0;90;EURO 2020
Harry Kane;England;Quarter-Finals;3/07/2021;Ukraine;England;0:04;Delantero;2;0;0;0;0;0;73;73;EURO 2020
Harry Kane;England;Semi-Finals;7/07/2021;England;Denmark;2:01;Delantero;1;0;0;0;0;0;0;120;EURO 2020
Harry Kane;England;Final;11/07/2021;Italy;England;4:03;Delantero;0;0;0;0;0;0;0;120;EURO 2020
Harry Kane;England;Group I;28/03/2021;Albania  (16);England  (1);0:02;Delantero;1;1;1;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Harry Kane;England;Group I;31/03/2021;England  (2);Poland  (12);2:01;Delantero;1;0;0;0;0;0;89;89;ELIMINATORIAS MUNDIALISTAS
Harry Kane;England;Group I;2/09/2021;Hungary  (6);England  (2);0:04;Delantero;1;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Harry Kane;England;Group I;5/09/2021;England;Andorra;4:00;Delantero;1;0;0;0;0;62;0;28;ELIMINATORIAS MUNDIALISTAS
Harry Kane;England;Group I;8/09/2021;Poland;England;1:01;Delantero;1;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Harry Kane;England;Group I;12/10/2021;England;Hungary;1:01;Delantero;0;0;0;0;0;0;76;76;ELIMINATORIAS MUNDIALISTAS
Harry Kane;England;last 16 1st leg;11/03/2021;Tottenham  (5);Din Zagreb  (4);2:00;Delantero;2;0;0;0;0;0;84;84;EUROPA LEAGUE
Harry Kane;England;last 16 2nd leg;18/03/2021;Din Zagreb;Tottenham  (3);3:00;Delantero;0;0;0;0;0;0;0;120;EUROPA LEAGUE
Harry Kane;England;1;2/06/2021;England;Austria;1:00;Delantero;0;0;0;0;0;0;61;61;AMISTOSO
Harry Kane;England;17;2/01/2021;Tottenham  (7);Leeds  (11);3:00;Delantero;1;1;0;0;0;0;87;87;PREMIER LEAGUE
Harry Kane;England;16;13/01/2021;Tottenham  (7);Fullham  (18);1:01;Delantero;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;19;17/01/2021;Sheff Utd  (20);Tottenham  (4);1:03;Delantero;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;20;28/01/2021;Tottenham  (4);Liverpool  (5);1:03;Delantero;0;0;0;0;0;0;46;45;PREMIER LEAGUE
Harry Kane;England;23;7/02/2021;Tottenham  (7);West Brom  (19);2:00;Delantero;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;24;13/02/2021;Man City  (1);Tottenham  (5);3:00;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;25;21/02/2021;West Ham (5);Tottenham  (7);2:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;26;28/02/2021;Tottenham  (8);Burnley  (15);4:00;Delantero;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;33;4/03/2021;Fullham;Tottenham  (7);0:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;27;7/03/2021;Tottenham  (8);Crystal Palace  (13);4:01;Delantero;2;2;0;0;0;0;80;80;PREMIER LEAGUE
Harry Kane;England;28;14/03/2021;Arsenal  (10);Tottenham  (6);2:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;18;21/03/2021;Aston Villa  (6);Tottenham  (5);0:02;Delantero;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;30;4/04/2021;Newcastle  (17);Tottenham  (6);2:02;Delantero;2;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;31;11/04/2021;Tottenham  (6);Man Utd  (2);1:03;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;32;16/04/2021;Everton  (8);Tottenham  (7);2:02;Delantero;2;0;0;0;0;0;90;90;PREMIER LEAGUE
Harry Kane;England;34;2/05/2021;Tottenham  (7);Sheff Utd  (20);4:00;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;35;8/05/2021;Leeds  (11);Tottenham  (7);3:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;36;16/05/2021;Tottenham  (7);Wolves  (12);2:00;Delantero;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;37;19/05/2021;Tottenham  (6);Aston Villa  (11);1:02;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;38;23/05/2021;Leicester  (5);Tottenham  (7);2:04;Delantero;1;1;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;2;22/08/2021;Wolves  (14);Tottenham  (10);0:01;Delantero;0;0;1;0;0;72;0;18;PREMIER LEAGUE
Harry Kane;England;3;29/08/2021;Tottenham  (5);Watford  (11);1:00;Delantero;0;0;1;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;4;11/09/2021;Crystal Palace  (14);Tottenham  (1);3:00;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;5;19/09/2021;Tottenham  (7);Chelsea  (2);0:03;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;6;26/09/2021;Arsenal  (13);Tottenham  (7);3:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;7;3/10/2021;Tottenham  (11);Aston Villa  (8);2:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;8;17/10/2021;Newcastle  (19);Tottenham  (8);2:03;Delantero;1;1;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;9;24/10/2021;West Ham   (7);Tottenham  (5);1:00;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;10;30/10/2021;Tottenham  (6);Man Utd  (7);0:03;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;11;7/11/2021;Everton  (10);Tottenham  (9);0:00;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Harry Kane;England;Fourth Round;25/01/2021;Wycombe;Tottenham;1:04;Delantero;0;0;0;0;0;58;0;32;FA CUP
Harry Kane;England;Fifth Round;10/02/2021;Everton;Tottenham;5:04;Delantero;1;0;1;0;0;53;0;67;FA CUP
Harry Kane;England;Semi-Finals;5/01/2021;Tottenham;Brentford;2:00;Delantero;0;0;0;0;0;0;0;90;COPA DE LA LIGA
Harry Kane;England;Final;25/04/2021;Man City;Tottenham;1:00;Delantero;0;0;0;0;0;0;0;90;COPA DE LA LIGA
Harry Kane;England;Group G;16/09/2021;Stade Rennais;Tottenham;2:02;Delantero;0;0;0;0;0;0;54;54;UEFA CONFERENCE LEAGUE
Harry Kane;England;Group G;30/09/2021;Tottenham;NS Mura;5:01;Delantero;3;0;0;0;0;59;0;31;UEFA CONFERENCE LEAGUE
Harry Kane;England;Group G;4/11/2021;Tottenham;Vitesse;3:02;Delantero;0;1;0;0;0;0;0;90;UEFA CONFERENCE LEAGUE
Harry Kane;England;Qualifying Round 2nd leg;26/08/2021;Tottenham;Paços Ferreira;3:00;Delantero;2;0;0;0;0;0;72;72;UEFA CONFERENCE LEAGUE QUAL
Harry Kane;England;Third Round;22/09/2021;Wolves;Tottenham;4:05;Delantero;1;0;0;0;0;0;0;90;COPA DE LA LIGA
Harry Kane;England;Fourth Round;27/10/2021;Burnley;Tottenham;0:01;Delantero;0;0;0;0;0;0;0;90;COPA DE LA LIGA
